status,resource2,est_avg_lat,est_lut,unroll,resource1,est_ff,est_bram,est_dsp,est_min_lat,bench,bank1,bank2,est_max_lat
ok,RAM_1P_BRAM,9247,5139,24,RAM_T2P_BRAM,9999,20,96,9247,test:dot-product-3-3-14-1-0,4,4,9247
ok,RAM_T2P_BRAM,10954,2838,3,RAM_1P_BRAM,2809,20,12,10954,test:dot-product-1-1-2-0-1,2,2,10954
ok,RAM_T2P_BRAM,10989,5574,3,RAM_1P_BRAM,7895,26,36,10989,test:dot-product-4-2-2-0-1,5,3,10989
ok,RAM_T2P_BRAM,8910,7040,36,RAM_T2P_BRAM,14462,28,180,8910,test:dot-product-5-2-17-1-1,6,3,8910
ok,RAM_1P_BRAM,10274,6166,30,RAM_T2P_BRAM,11270,24,150,10274,test:dot-product-5-1-16-1-0,6,2,10274
ok,RAM_1P_BRAM,23583,5822,4,RAM_T2P_BRAM,7111,26,24,23583,test:dot-product-5-4-3-1-0,6,5,23583
ok,RAM_1P_BRAM,12319,6650,36,RAM_1P_BRAM,13266,20,144,12319,test:dot-product-3-0-17-0-0,4,1,12319
ok,RAM_T2P_BRAM,9365,4718,18,RAM_T2P_BRAM,8218,24,90,9365,test:dot-product-2-1-12-1-1,3,2,9365
ok,RAM_1P_BRAM,9283,15513,20,RAM_1P_BRAM,33494,26,240,9283,test:dot-product-4-5-13-0-0,5,6,9283
ok,RAM_1P_BRAM,9046,3054,5,RAM_1P_BRAM,3633,24,25,9046,test:dot-product-4-4-4-0-0,5,5,9046
ok,RAM_T2P_BRAM,23579,4305,4,RAM_1P_BRAM,4987,22,20,23579,test:dot-product-1-4-3-0-1,2,5,23579
ok,RAM_T2P_BRAM,12314,5739,25,RAM_1P_BRAM,10012,20,100,12314,test:dot-product-0-3-15-0-1,1,4,12314
ok,RAM_1P_BRAM,12619,8247,15,RAM_1P_BRAM,15799,24,120,12619,test:dot-product-5-3-10-0-0,6,4,12619
ok,RAM_1P_BRAM,12322,3106,6,RAM_1P_BRAM,3889,24,30,12322,test:dot-product-0-2-5-0-0,1,3,12322
ok,RAM_1P_BRAM,9593,6820,36,RAM_1P_BRAM,14111,24,180,9593,test:dot-product-2-3-17-0-0,3,4,9593
ok,RAM_1P_BRAM,9283,14377,20,RAM_T2P_BRAM,28870,24,160,9283,test:dot-product-1-5-13-1-0,2,6,9283
ok,RAM_T2P_BRAM,12319,3886,10,RAM_1P_BRAM,5280,20,40,12319,test:dot-product-0-3-8-0-1,1,4,12319
ok,RAM_1P_BRAM,9624,5117,3,RAM_T2P_BRAM,8736,28,24,9624,test:dot-product-5-5-2-1-0,6,6,9624
ok,RAM_T2P_BRAM,69644,2313,1,RAM_1P_BRAM,1920,20,4,69644,test:dot-product-1-0-0-0-1,2,1,69644
ok,RAM_1P_BRAM,23579,4340,4,RAM_1P_BRAM,5111,22,20,23579,test:dot-product-4-3-3-0-0,5,4,23579
ok,RAM_T2P_BRAM,9488,9207,10,RAM_1P_BRAM,18339,26,120,9488,test:dot-product-4-2-8-0-1,5,3,9488
ok,RAM_1P_BRAM,21323,3232,5,RAM_1P_BRAM,3399,20,20,21323,test:dot-product-1-3-4-0-0,2,4,21323
ok,RAM_1P_BRAM,15888,3103,8,RAM_T2P_BRAM,4313,20,32,15888,test:dot-product-0-0-6-1-0,1,1,15888
ok,RAM_T2P_BRAM,10307,8860,10,RAM_1P_BRAM,16243,24,80,10307,test:dot-product-2-3-8-0-1,3,4,10307
ok,RAM_1P_BRAM,12063,9421,16,RAM_T2P_BRAM,14165,24,80,12063,test:dot-product-5-1-11-1-0,6,2,12063
ok,RAM_T2P_BRAM,9352,8995,15,RAM_1P_BRAM,16861,24,120,9352,test:dot-product-5-1-10-0-1,6,2,9352
ok,RAM_T2P_BRAM,12600,4715,15,RAM_1P_BRAM,7022,22,75,12600,test:dot-product-4-3-10-0-1,5,4,12600
ok,RAM_T2P_BRAM,38937,3528,2,RAM_1P_BRAM,3611,24,10,38937,test:dot-product-5-3-1-0-1,6,4,38937
ok,RAM_T2P_BRAM,10275,4857,20,RAM_T2P_BRAM,8382,22,100,10275,test:dot-product-4-0-13-1-1,5,1,10275
ok,RAM_1P_BRAM,9456,8855,30,RAM_1P_BRAM,22519,24,240,9456,test:dot-product-5-3-16-0-0,6,4,9456
ok,RAM_T2P_BRAM,10720,5623,5,RAM_T2P_BRAM,8517,24,40,10720,test:dot-product-2-0-4-1-1,3,1,10720
ok,RAM_1P_BRAM,10306,8086,6,RAM_T2P_BRAM,14380,22,48,10306,test:dot-product-4-3-5-1-0,5,4,10306
ok,RAM_1P_BRAM,12323,4652,18,RAM_1P_BRAM,7539,24,90,12323,test:dot-product-2-0-12-0-0,3,1,12323
ok,RAM_T2P_BRAM,12322,5952,30,RAM_1P_BRAM,9824,22,134,12322,test:dot-product-0-4-16-0-1,1,5,12322
ok,RAM_T2P_BRAM,9171,6699,9,RAM_1P_BRAM,11547,28,72,9171,test:dot-product-5-5-7-0-1,6,6,9171
ok,RAM_T2P_BRAM,9897,6515,5,RAM_T2P_BRAM,9319,24,40,9897,test:dot-product-5-1-4-1-1,6,2,9897
ok,RAM_T2P_BRAM,10272,5369,30,RAM_1P_BRAM,7644,20,72,10272,test:dot-product-1-0-16-0-1,2,1,10272
ok,RAM_1P_BRAM,9624,5117,3,RAM_1P_BRAM,8736,28,24,9624,test:dot-product-5-5-2-0-0,6,6,9624
ok,RAM_T2P_BRAM,69644,2733,1,RAM_T2P_BRAM,2390,24,4,69644,test:dot-product-3-2-0-1-1,4,3,69644
ok,RAM_1P_BRAM,9079,8895,15,RAM_T2P_BRAM,19590,26,180,9079,test:dot-product-5-4-10-1-0,6,5,9079
ok,RAM_T2P_BRAM,8637,6217,30,RAM_T2P_BRAM,12223,24,150,8637,test:dot-product-4-4-16-1-1,5,5,8637
ok,RAM_1P_BRAM,12597,5041,15,RAM_T2P_BRAM,8444,20,60,12597,test:dot-product-1-3-10-1-0,2,4,12597
ok,RAM_T2P_BRAM,9362,5604,18,RAM_1P_BRAM,8606,20,72,9362,test:dot-product-3-3-12-0-1,4,4,9362
ok,RAM_T2P_BRAM,15903,5980,8,RAM_T2P_BRAM,8173,24,40,15903,test:dot-product-1-2-6-1-1,2,3,15903
ok,RAM_T2P_BRAM,38924,2381,2,RAM_1P_BRAM,2314,20,8,38924,test:dot-product-1-1-1-0-1,2,2,38924
ok,RAM_T2P_BRAM,9284,23814,24,RAM_T2P_BRAM,40895,22,192,9284,test:dot-product-3-4-14-1-1,4,5,9284
ok,RAM_T2P_BRAM,12347,10004,25,RAM_1P_BRAM,20974,24,200,12347,test:dot-product-0-2-15-0-1,1,3,12347
ok,RAM_1P_BRAM,10271,6581,36,RAM_T2P_BRAM,13259,20,144,10271,test:dot-product-0-3-17-1-0,1,4,10271
ok,RAM_T2P_BRAM,9248,6629,36,RAM_1P_BRAM,13798,20,144,9248,test:dot-product-3-3-17-0-1,4,4,9248
ok,RAM_1P_BRAM,15903,5985,8,RAM_1P_BRAM,8358,24,40,15903,test:dot-product-2-3-6-0-0,3,4,15903
ok,RAM_T2P_BRAM,12322,6612,36,RAM_1P_BRAM,11358,24,164,12322,test:dot-product-0-2-17-0-1,1,3,12322
ok,RAM_1P_BRAM,9047,5572,25,RAM_T2P_BRAM,10512,24,125,9047,test:dot-product-4-4-15-1-0,5,5,9047
ok,RAM_1P_BRAM,9593,4007,12,RAM_T2P_BRAM,6296,24,60,9593,test:dot-product-3-2-9-1-0,4,3,9593
ok,RAM_T2P_BRAM,9047,4992,20,RAM_1P_BRAM,9057,22,100,9047,test:dot-product-4-3-13-0-1,5,4,9047
ok,RAM_T2P_BRAM,9593,4131,6,RAM_T2P_BRAM,6861,24,48,9593,test:dot-product-5-3-5-1-1,6,4,9593
ok,RAM_1P_BRAM,38924,2381,2,RAM_1P_BRAM,2314,20,8,38924,test:dot-product-1-1-1-0-0,2,2,38924
ok,RAM_1P_BRAM,69644,2339,1,RAM_T2P_BRAM,1884,20,4,69644,test:dot-product-3-1-0-1-0,4,2,69644
ok,RAM_1P_BRAM,12597,4321,15,RAM_1P_BRAM,6580,20,60,12597,test:dot-product-0-3-10-0-0,1,4,12597
ok,RAM_1P_BRAM,10310,24828,24,RAM_T2P_BRAM,44966,26,288,10310,test:dot-product-2-4-14-1-0,3,5,10310
ok,RAM_1P_BRAM,12330,11646,25,RAM_1P_BRAM,21747,24,200,12330,test:dot-product-5-3-15-0-0,6,4,12330
ok,RAM_T2P_BRAM,15903,8971,8,RAM_T2P_BRAM,11676,26,48,15903,test:dot-product-5-4-6-1-1,6,5,15903
ok,RAM_T2P_BRAM,9078,12759,25,RAM_1P_BRAM,32353,26,300,9078,test:dot-product-5-4-15-0-1,6,5,9078
ok,RAM_T2P_BRAM,9078,12717,25,RAM_1P_BRAM,32673,26,300,9078,test:dot-product-4-5-15-0-1,5,6,9078
ok,RAM_T2P_BRAM,9593,6782,36,RAM_1P_BRAM,14056,24,180,9593,test:dot-product-2-1-17-0-1,3,2,9593
ok,RAM_1P_BRAM,15884,3083,8,RAM_1P_BRAM,4290,20,32,15884,test:dot-product-3-1-6-0-0,4,2,15884
ok,RAM_T2P_BRAM,10274,6127,30,RAM_T2P_BRAM,11136,22,150,10274,test:dot-product-4-0-16-1-1,5,1,10274
ok,RAM_1P_BRAM,9515,21842,36,RAM_T2P_BRAM,40662,24,288,9515,test:dot-product-4-4-17-1-0,5,5,9515
ok,RAM_T2P_BRAM,10535,6379,9,RAM_T2P_BRAM,10479,24,72,10535,test:dot-product-0-5-7-1-1,1,6,10535
ok,RAM_T2P_BRAM,8942,21355,36,RAM_T2P_BRAM,49934,26,432,8942,test:dot-product-5-4-17-1-1,6,5,8942
ok,RAM_1P_BRAM,12322,3509,9,RAM_1P_BRAM,4919,24,45,12322,test:dot-product-2-0-7-0-0,3,1,12322
ok,RAM_1P_BRAM,23564,2650,4,RAM_T2P_BRAM,2912,20,16,23564,test:dot-product-3-0-3-1-0,4,1,23564
ok,RAM_1P_BRAM,9046,3666,10,RAM_T2P_BRAM,5334,24,50,9046,test:dot-product-4-4-8-1-0,5,5,9046
ok,RAM_T2P_BRAM,10957,2773,3,RAM_T2P_BRAM,2962,24,15,10957,test:dot-product-2-0-2-1-1,3,1,10957
ok,RAM_1P_BRAM,12319,5798,30,RAM_1P_BRAM,10589,20,112,12319,test:dot-product-0-1-16-0-0,1,2,12319
ok,RAM_1P_BRAM,12322,5352,24,RAM_T2P_BRAM,8916,24,116,12322,test:dot-product-5-0-14-1-0,6,1,12322
ok,RAM_T2P_BRAM,8910,5486,24,RAM_1P_BRAM,10508,24,120,8910,test:dot-product-5-3-14-0-1,6,4,8910
ok,RAM_T2P_BRAM,8910,6946,36,RAM_1P_BRAM,14640,24,180,8910,test:dot-product-5-3-17-0-1,6,4,8910
ok,RAM_1P_BRAM,69644,2609,1,RAM_1P_BRAM,2246,24,4,69644,test:dot-product-2-0-0-0-0,3,1,69644
ok,RAM_1P_BRAM,10311,15033,20,RAM_1P_BRAM,27869,28,160,10311,test:dot-product-2-2-13-0-0,3,3,10311
ok,RAM_T2P_BRAM,9251,4906,20,RAM_T2P_BRAM,8743,22,100,9251,test:dot-product-1-4-13-1-1,2,5,9251
ok,RAM_1P_BRAM,9898,6566,5,RAM_1P_BRAM,9767,26,60,9898,test:dot-product-4-5-4-0-0,5,6,9898
ok,RAM_T2P_BRAM,12319,4621,20,RAM_1P_BRAM,7805,20,76,12319,test:dot-product-0-1-13-0-1,1,2,12319
ok,RAM_1P_BRAM,12319,4540,20,RAM_T2P_BRAM,7225,20,68,12319,test:dot-product-0-0-13-1-0,1,1,12319
ok,RAM_T2P_BRAM,9487,12676,10,RAM_1P_BRAM,22723,28,80,9487,test:dot-product-5-2-8-0-1,6,3,9487
ok,RAM_T2P_BRAM,10681,3186,5,RAM_1P_BRAM,3494,20,20,10681,test:dot-product-1-1-4-0-1,2,2,10681
ok,RAM_T2P_BRAM,21355,5871,5,RAM_T2P_BRAM,8330,24,40,21355,test:dot-product-3-2-4-1-1,4,3,21355
ok,RAM_1P_BRAM,38924,2458,2,RAM_T2P_BRAM,2228,20,8,38924,test:dot-product-0-3-1-1-0,1,4,38924
ok,RAM_1P_BRAM,10306,8235,6,RAM_T2P_BRAM,14263,22,48,10306,test:dot-product-3-4-5-1-0,4,5,10306
ok,RAM_1P_BRAM,21326,3305,5,RAM_T2P_BRAM,3719,22,25,21326,test:dot-product-3-4-4-1-0,4,5,21326
ok,RAM_1P_BRAM,15888,3101,8,RAM_T2P_BRAM,4191,20,32,15888,test:dot-product-3-0-6-1-0,4,1,15888
ok,RAM_T2P_BRAM,10718,8405,5,RAM_1P_BRAM,11029,28,40,10718,test:dot-product-2-5-4-0-1,3,6,10718
ok,RAM_1P_BRAM,69644,2992,1,RAM_1P_BRAM,2575,26,4,69644,test:dot-product-2-4-0-0-0,3,5,69644
ok,RAM_T2P_BRAM,38937,3413,2,RAM_T2P_BRAM,3438,24,10,38937,test:dot-product-4-4-1-1-1,5,5,38937
ok,RAM_T2P_BRAM,38937,3643,2,RAM_1P_BRAM,3675,22,10,38937,test:dot-product-4-3-1-0-1,5,4,38937
ok,RAM_T2P_BRAM,10681,3047,5,RAM_T2P_BRAM,3346,20,20,10681,test:dot-product-0-1-4-1-1,1,2,10681
ok,RAM_1P_BRAM,9252,5481,24,RAM_1P_BRAM,10304,24,120,9252,test:dot-product-3-5-14-0-0,4,6,9252
ok,RAM_T2P_BRAM,21326,3305,5,RAM_T2P_BRAM,3719,22,25,21326,test:dot-product-4-3-4-1-1,5,4,21326
ok,RAM_1P_BRAM,30058,2610,3,RAM_1P_BRAM,2608,20,12,30058,test:dot-product-0-3-2-0-0,1,4,30058
ok,RAM_T2P_BRAM,9405,11838,25,RAM_T2P_BRAM,28192,24,200,9405,test:dot-product-1-5-15-1-1,2,6,9405
ok,RAM_T2P_BRAM,9397,11362,18,RAM_1P_BRAM,21281,22,144,9397,test:dot-product-4-1-12-0-1,5,2,9397
ok,RAM_1P_BRAM,69644,2339,1,RAM_1P_BRAM,1884,20,4,69644,test:dot-product-1-3-0-0-0,2,4,69644
ok,RAM_1P_BRAM,38937,3395,2,RAM_1P_BRAM,3448,28,10,38937,test:dot-product-5-5-1-0-0,6,6,38937
ok,RAM_T2P_BRAM,9624,8262,6,RAM_T2P_BRAM,14913,26,72,9624,test:dot-product-4-2-5-1-1,5,3,9624
ok,RAM_1P_BRAM,15903,8879,8,RAM_T2P_BRAM,12132,26,48,15903,test:dot-product-2-4-6-1-0,3,5,15903
ok,RAM_1P_BRAM,12311,4010,16,RAM_T2P_BRAM,7047,20,64,12311,test:dot-product-0-0-11-1-0,1,1,12311
ok,RAM_1P_BRAM,9592,3548,9,RAM_1P_BRAM,4998,28,45,9592,test:dot-product-2-2-7-0-0,3,3,9592
ok,RAM_T2P_BRAM,9624,8336,6,RAM_T2P_BRAM,15454,24,48,9624,test:dot-product-4-4-5-1-1,5,5,9624
ok,RAM_1P_BRAM,10274,3659,10,RAM_1P_BRAM,5274,22,50,10274,test:dot-product-4-1-8-0-0,5,2,10274
ok,RAM_1P_BRAM,10311,14262,20,RAM_1P_BRAM,26894,24,160,10311,test:dot-product-2-1-13-0-0,3,2,10311
ok,RAM_T2P_BRAM,23583,5795,4,RAM_T2P_BRAM,7111,26,24,23583,test:dot-product-4-2-3-1-1,5,3,23583
ok,RAM_T2P_BRAM,10502,3556,9,RAM_T2P_BRAM,5062,24,45,10502,test:dot-product-0-2-7-1-1,1,3,10502
ok,RAM_T2P_BRAM,21323,3250,5,RAM_1P_BRAM,3462,20,20,21323,test:dot-product-1-3-4-0-1,2,4,21323
ok,RAM_T2P_BRAM,12044,3990,16,RAM_T2P_BRAM,7105,20,64,12044,test:dot-product-3-3-11-1-1,4,4,12044
ok,RAM_1P_BRAM,10990,7432,3,RAM_1P_BRAM,10806,26,36,10990,test:dot-product-5-4-2-0-0,6,5,10990
ok,RAM_T2P_BRAM,15903,8915,8,RAM_1P_BRAM,12132,26,48,15903,test:dot-product-4-5-6-0-1,5,6,15903
ok,RAM_T2P_BRAM,12319,3413,10,RAM_1P_BRAM,4994,20,40,12319,test:dot-product-0-0-8-0-1,1,1,12319
ok,RAM_1P_BRAM,21355,6407,5,RAM_T2P_BRAM,8723,24,40,21355,test:dot-product-3-5-4-1-0,4,6,21355
ok,RAM_T2P_BRAM,10502,3556,9,RAM_T2P_BRAM,5075,24,45,10502,test:dot-product-2-0-7-1-1,3,1,10502
ok,RAM_1P_BRAM,9252,5443,24,RAM_T2P_BRAM,10253,24,120,9252,test:dot-product-1-5-14-1-0,2,6,9252
ok,RAM_T2P_BRAM,8912,6365,30,RAM_1P_BRAM,12680,28,150,8912,test:dot-product-5-2-16-0-1,6,3,8912
ok,RAM_1P_BRAM,10408,4568,15,RAM_T2P_BRAM,6045,20,48,10408,test:dot-product-1-1-10-1-0,2,2,10408
ok,RAM_T2P_BRAM,9251,3985,12,RAM_1P_BRAM,6179,24,60,9251,test:dot-product-3-2-9-0-1,4,3,9251
ok,RAM_1P_BRAM,10685,3599,5,RAM_1P_BRAM,5537,22,40,10685,test:dot-product-4-1-4-0-0,5,2,10685
ok,RAM_T2P_BRAM,8942,21818,36,RAM_T2P_BRAM,45138,24,288,8942,test:dot-product-4-4-17-1-1,5,5,8942
ok,RAM_T2P_BRAM,12319,4553,15,RAM_1P_BRAM,6924,20,60,12319,test:dot-product-0-1-10-0-1,1,2,12319
ok,RAM_T2P_BRAM,9319,6143,30,RAM_T2P_BRAM,12006,22,150,9319,test:dot-product-1-4-16-1-1,2,5,9319
ok,RAM_1P_BRAM,12326,9716,16,RAM_1P_BRAM,14717,22,80,12326,test:dot-product-4-0-11-0-0,5,1,12326
ok,RAM_T2P_BRAM,12590,5244,15,RAM_T2P_BRAM,7615,20,60,12590,test:dot-product-1-3-10-1-1,2,4,12590
ok,RAM_T2P_BRAM,23579,4149,4,RAM_T2P_BRAM,4897,24,20,23579,test:dot-product-0-2-3-1-1,1,3,23579
ok,RAM_T2P_BRAM,10408,3814,15,RAM_T2P_BRAM,5042,20,40,10408,test:dot-product-0-0-10-1-1,1,1,10408
ok,RAM_1P_BRAM,8912,7150,18,RAM_T2P_BRAM,15460,24,144,8912,test:dot-product-3-5-12-1-0,4,6,8912
ok,RAM_1P_BRAM,12362,6097,5,RAM_1P_BRAM,8161,24,40,12362,test:dot-product-0-5-4-0-0,1,6,12362
ok,RAM_T2P_BRAM,10272,4635,20,RAM_T2P_BRAM,8377,20,80,10272,test:dot-product-0-1-13-1-1,1,2,10272
ok,RAM_T2P_BRAM,38924,2369,2,RAM_T2P_BRAM,2292,20,8,38924,test:dot-product-0-0-1-1-1,1,1,38924
ok,RAM_1P_BRAM,12361,13289,12,RAM_1P_BRAM,20438,22,96,12361,test:dot-product-0-4-9-0-0,1,5,12361
ok,RAM_T2P_BRAM,10685,3599,5,RAM_1P_BRAM,5537,22,40,10685,test:dot-product-1-4-4-0-1,2,5,10685
ok,RAM_T2P_BRAM,12044,4015,16,RAM_1P_BRAM,6954,20,64,12044,test:dot-product-3-1-11-0-1,4,2,12044
ok,RAM_T2P_BRAM,10272,4431,18,RAM_1P_BRAM,7816,20,72,10272,test:dot-product-1-1-12-0-1,2,2,10272
ok,RAM_T2P_BRAM,38924,2382,2,RAM_1P_BRAM,2279,20,8,38924,test:dot-product-1-0-1-0-1,2,1,38924
ok,RAM_T2P_BRAM,12063,9455,16,RAM_T2P_BRAM,14622,24,80,12063,test:dot-product-3-2-11-1-1,4,3,12063
ok,RAM_T2P_BRAM,9487,8993,10,RAM_T2P_BRAM,18240,24,80,9487,test:dot-product-2-3-8-1-1,3,4,9487
ok,RAM_T2P_BRAM,9048,5085,10,RAM_T2P_BRAM,9353,22,80,9048,test:dot-product-3-4-8-1-1,4,5,9048
ok,RAM_1P_BRAM,12358,7349,9,RAM_T2P_BRAM,11072,22,72,12358,test:dot-product-4-0-7-1-0,5,1,12358
ok,RAM_T2P_BRAM,9625,5688,3,RAM_T2P_BRAM,9263,22,24,9625,test:dot-product-1-4-2-1-1,2,5,9625
ok,RAM_T2P_BRAM,10311,15039,20,RAM_1P_BRAM,28035,28,160,10311,test:dot-product-2-2-13-0-1,3,3,10311
ok,RAM_1P_BRAM,9625,7937,9,RAM_1P_BRAM,13297,26,108,9625,test:dot-product-2-4-7-0-0,3,5,9625
ok,RAM_1P_BRAM,69644,2277,1,RAM_T2P_BRAM,1869,20,4,69644,test:dot-product-0-1-0-1-0,1,2,69644
ok,RAM_T2P_BRAM,12319,5924,30,RAM_1P_BRAM,11352,20,120,12319,test:dot-product-0-1-16-0-1,1,2,12319
ok,RAM_1P_BRAM,12314,6002,25,RAM_T2P_BRAM,11869,20,100,12314,test:dot-product-0-3-15-1-0,1,4,12314
ok,RAM_1P_BRAM,38937,3296,2,RAM_T2P_BRAM,3475,24,10,38937,test:dot-product-1-2-1-1-0,2,3,38937
ok,RAM_1P_BRAM,12328,11643,25,RAM_T2P_BRAM,21715,24,200,12328,test:dot-product-5-3-15-1-0,6,4,12328
ok,RAM_T2P_BRAM,12063,9464,16,RAM_1P_BRAM,14493,24,80,12063,test:dot-product-5-3-11-0-1,6,4,12063
ok,RAM_1P_BRAM,10306,7721,6,RAM_T2P_BRAM,12135,22,48,10306,test:dot-product-0-4-5-1-0,1,5,10306
ok,RAM_T2P_BRAM,38937,3395,2,RAM_1P_BRAM,3448,28,10,38937,test:dot-product-5-5-1-0-1,6,6,38937
ok,RAM_T2P_BRAM,30058,2794,3,RAM_T2P_BRAM,2642,20,12,30058,test:dot-product-3-1-2-1-1,4,2,30058
ok,RAM_1P_BRAM,15903,6271,8,RAM_T2P_BRAM,8162,28,40,15903,test:dot-product-5-5-6-1-0,6,6,15903
ok,RAM_T2P_BRAM,21355,6375,5,RAM_1P_BRAM,8629,24,40,21355,test:dot-product-5-3-4-0-1,6,4,21355
ok,RAM_T2P_BRAM,8910,3194,6,RAM_1P_BRAM,4028,28,30,8910,test:dot-product-5-5-5-0-1,6,6,8910
ok,RAM_T2P_BRAM,10353,6187,25,RAM_T2P_BRAM,10970,20,100,10353,test:dot-product-0-1-15-1-1,1,2,10353
ok,RAM_1P_BRAM,23564,2598,4,RAM_1P_BRAM,2873,20,16,23564,test:dot-product-3-1-3-0-0,4,2,23564
ok,RAM_1P_BRAM,9455,8862,30,RAM_T2P_BRAM,22485,24,240,9455,test:dot-product-5-3-16-1-0,6,4,9455
ok,RAM_1P_BRAM,12357,8388,10,RAM_1P_BRAM,13997,24,80,12357,test:dot-product-2-0-8-0-0,3,1,12357
ok,RAM_T2P_BRAM,38936,3780,2,RAM_1P_BRAM,3819,22,10,38936,test:dot-product-3-4-1-0-1,4,5,38936
ok,RAM_1P_BRAM,10274,3196,6,RAM_1P_BRAM,4094,24,30,10274,test:dot-product-1-5-5-0-0,2,6,10274
ok,RAM_1P_BRAM,10444,7861,15,RAM_T2P_BRAM,15666,24,120,10444,test:dot-product-0-5-10-1-0,1,6,10444
ok,RAM_T2P_BRAM,9867,3831,5,RAM_T2P_BRAM,5828,22,40,9867,test:dot-product-4-1-4-1-1,5,2,9867
ok,RAM_T2P_BRAM,10272,4462,18,RAM_T2P_BRAM,7785,20,72,10272,test:dot-product-1-0-12-1-1,2,1,10272
ok,RAM_1P_BRAM,12322,3057,5,RAM_1P_BRAM,3591,22,25,12322,test:dot-product-0-4-4-0-0,1,5,12322
ok,RAM_T2P_BRAM,38924,2461,2,RAM_T2P_BRAM,2241,20,8,38924,test:dot-product-3-1-1-1-1,4,2,38924
ok,RAM_1P_BRAM,38924,2464,2,RAM_1P_BRAM,2228,20,8,38924,test:dot-product-0-3-1-0-0,1,4,38924
ok,RAM_1P_BRAM,12063,9747,16,RAM_T2P_BRAM,14622,22,80,12063,test:dot-product-4-1-11-1-0,5,2,12063
ok,RAM_1P_BRAM,9518,21316,36,RAM_T2P_BRAM,47188,26,432,9518,test:dot-product-5-4-17-1-0,6,5,9518
ok,RAM_T2P_BRAM,10309,11298,18,RAM_1P_BRAM,20047,22,144,10309,test:dot-product-4-0-12-0-1,5,1,10309
ok,RAM_1P_BRAM,10275,3939,12,RAM_T2P_BRAM,6058,24,60,10275,test:dot-product-0-5-9-1-0,1,6,10275
ok,RAM_T2P_BRAM,12319,2813,5,RAM_1P_BRAM,3357,20,20,12319,test:dot-product-0-0-4-0-1,1,1,12319
ok,RAM_T2P_BRAM,8910,6870,36,RAM_1P_BRAM,14289,28,180,8910,test:dot-product-5-5-17-0-1,6,6,8910
ok,RAM_1P_BRAM,12322,4899,20,RAM_1P_BRAM,8009,22,100,12322,test:dot-product-0-4-13-0-0,1,5,12322
ok,RAM_1P_BRAM,69644,2860,1,RAM_1P_BRAM,2308,22,4,69644,test:dot-product-1-4-0-0-0,2,5,69644
ok,RAM_1P_BRAM,12326,9355,16,RAM_T2P_BRAM,14140,24,80,12326,test:dot-product-5-0-11-1-0,6,1,12326
ok,RAM_T2P_BRAM,8839,4740,20,RAM_T2P_BRAM,8680,20,80,8839,test:dot-product-3-3-13-1-1,4,4,8839
ok,RAM_1P_BRAM,10274,5323,24,RAM_1P_BRAM,9763,24,120,10274,test:dot-product-1-2-14-0-0,2,3,10274
ok,RAM_1P_BRAM,10413,5582,15,RAM_T2P_BRAM,12158,22,120,10413,test:dot-product-4-1-10-1-0,5,2,10413
ok,RAM_1P_BRAM,9082,15591,25,RAM_T2P_BRAM,36174,28,200,9082,test:dot-product-2-5-15-1-0,3,6,9082
ok,RAM_T2P_BRAM,38924,2619,2,RAM_1P_BRAM,2397,20,8,38924,test:dot-product-3-3-1-0-1,4,4,38924
ok,RAM_T2P_BRAM,23579,4305,4,RAM_T2P_BRAM,4899,28,20,23579,test:dot-product-2-2-3-1-1,3,3,23579
ok,RAM_1P_BRAM,15903,5935,8,RAM_1P_BRAM,8345,24,40,15903,test:dot-product-1-2-6-0-0,2,3,15903
ok,RAM_T2P_BRAM,10272,3705,12,RAM_T2P_BRAM,5845,20,48,10272,test:dot-product-3-0-9-1-1,4,1,10272
ok,RAM_T2P_BRAM,9593,4848,18,RAM_1P_BRAM,8293,28,90,9593,test:dot-product-2-5-12-0-1,3,6,9593
ok,RAM_1P_BRAM,12347,11132,25,RAM_T2P_BRAM,21075,24,200,12347,test:dot-product-5-0-15-1-0,6,1,12347
ok,RAM_1P_BRAM,8912,6392,30,RAM_T2P_BRAM,12542,26,180,8912,test:dot-product-4-5-16-1-0,5,6,8912
ok,RAM_1P_BRAM,8910,3194,6,RAM_1P_BRAM,4028,28,30,8910,test:dot-product-5-5-5-0-0,6,6,8910
ok,RAM_1P_BRAM,9593,3951,12,RAM_T2P_BRAM,6239,24,60,9593,test:dot-product-1-2-9-1-0,2,3,9593
ok,RAM_T2P_BRAM,9283,14380,20,RAM_T2P_BRAM,28838,24,160,9283,test:dot-product-1-2-13-1-1,2,3,9283
ok,RAM_1P_BRAM,23564,2632,4,RAM_1P_BRAM,2933,20,16,23564,test:dot-product-1-0-3-0-0,2,1,23564
ok,RAM_T2P_BRAM,12066,15023,16,RAM_1P_BRAM,21449,26,96,12066,test:dot-product-5-4-11-0-1,6,5,12066
ok,RAM_1P_BRAM,10307,9176,10,RAM_1P_BRAM,17441,26,120,10307,test:dot-product-4-2-8-0-0,5,3,10307
ok,RAM_T2P_BRAM,9592,2760,3,RAM_T2P_BRAM,2962,28,15,9592,test:dot-product-2-2-2-1-1,3,3,9592
ok,RAM_T2P_BRAM,9592,6201,30,RAM_1P_BRAM,11346,28,142,9592,test:dot-product-2-5-16-0-1,3,6,9592
ok,RAM_T2P_BRAM,12048,4035,16,RAM_T2P_BRAM,7075,20,64,12048,test:dot-product-0-0-11-1-1,1,1,12048
