status,est_avg_lat,est_lut,bench,unroll,est_bram,bank2,est_min_lat,est_dsp,resource1,resource2,est_max_lat,est_ff,bank1
ok,23583,5795,test:dot-product-2-4-3-1-1,4,26,5,23583,24,RAM_T2P_BRAM,RAM_T2P_BRAM,23583,7111,3
ok,10310,24828,test:dot-product-4-2-14-0-1,24,26,3,10310,288,RAM_1P_BRAM,RAM_T2P_BRAM,10310,44966,5
ok,9592,3350,test:dot-product-2-5-5-0-0,6,28,6,9592,30,RAM_1P_BRAM,RAM_1P_BRAM,9592,4176,3
ok,10718,8405,test:dot-product-5-2-4-1-0,5,28,3,10718,40,RAM_T2P_BRAM,RAM_1P_BRAM,10718,11029,6
ok,12358,6355,test:dot-product-5-0-7-1-0,9,24,1,12358,72,RAM_T2P_BRAM,RAM_1P_BRAM,12358,10671,6
ok,69644,2313,test:dot-product-1-0-0-0-0,1,20,1,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,1920,2
ok,10271,6935,test:dot-product-0-3-16-1-0,30,20,4,10271,120,RAM_T2P_BRAM,RAM_1P_BRAM,10271,12566,1
ok,23579,4388,test:dot-product-6-1-3-0-0,4,26,2,23579,20,RAM_1P_BRAM,RAM_1P_BRAM,23579,5087,7
ok,9519,34093,test:dot-product-4-6-17-0-0,36,28,7,9519,432,RAM_1P_BRAM,RAM_1P_BRAM,9519,63475,5
ok,23583,5893,test:dot-product-6-2-3-1-1,4,30,3,23583,24,RAM_T2P_BRAM,RAM_T2P_BRAM,23583,7111,7
ok,9592,6201,test:dot-product-2-5-16-0-0,30,28,6,9592,142,RAM_1P_BRAM,RAM_1P_BRAM,9592,11346,3
ok,10835,6563,test:dot-product-0-7-15-1-1,25,28,8,10835,100,RAM_T2P_BRAM,RAM_T2P_BRAM,10835,9953,1
ok,8943,14608,test:dot-product-6-6-12-1-1,18,32,7,8943,144,RAM_T2P_BRAM,RAM_T2P_BRAM,8943,26048,7
ok,12357,9276,test:dot-product-6-0-8-0-0,10,26,1,12357,80,RAM_1P_BRAM,RAM_1P_BRAM,12357,14532,7
ok,15903,6380,test:dot-product-6-1-6-1-1,8,26,2,15903,40,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,8186,7
ok,8942,17979,test:dot-product-6-2-16-1-1,30,30,3,8942,360,RAM_T2P_BRAM,RAM_T2P_BRAM,8942,38298,7
ok,10275,4616,test:dot-product-2-0-12-1-1,18,24,1,10275,90,RAM_T2P_BRAM,RAM_T2P_BRAM,10275,7838,3
ok,12590,4607,test:dot-product-3-0-10-1-1,15,20,1,12590,60,RAM_T2P_BRAM,RAM_T2P_BRAM,12590,7385,4
ok,9457,5069,test:dot-product-3-4-8-0-0,10,22,5,9457,80,RAM_1P_BRAM,RAM_1P_BRAM,9457,9408,4
ok,9625,6517,test:dot-product-5-2-7-1-0,9,28,3,9625,72,RAM_T2P_BRAM,RAM_1P_BRAM,9625,11506,6
ok,12322,5434,test:dot-product-0-4-15-0-0,25,22,5,12322,117,RAM_1P_BRAM,RAM_1P_BRAM,12322,8811,1
ok,10838,5996,test:dot-product-4-3-15-1-1,25,22,4,10838,121,RAM_T2P_BRAM,RAM_T2P_BRAM,10838,9619,5
ok,9353,8744,test:dot-product-4-5-10-1-0,15,26,6,9353,180,RAM_T2P_BRAM,RAM_1P_BRAM,9353,19114,5
ok,15903,5925,test:dot-product-2-0-6-1-0,8,24,1,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,7996,3
ok,21322,2989,test:dot-product-3-0-4-1-1,5,20,1,21322,20,RAM_T2P_BRAM,RAM_T2P_BRAM,21322,3280,4
ok,9284,20387,test:dot-product-6-3-17-0-1,36,26,4,9284,288,RAM_1P_BRAM,RAM_T2P_BRAM,9284,39205,7
ok,12358,16036,test:dot-product-6-0-16-0-0,30,26,1,12358,240,RAM_1P_BRAM,RAM_1P_BRAM,12358,27449,7
ok,12044,3969,test:dot-product-7-7-11-0-1,16,28,8,12044,64,RAM_1P_BRAM,RAM_T2P_BRAM,12044,7065,8
ok,9284,14784,test:dot-product-7-6-9-0-1,12,26,7,9284,96,RAM_1P_BRAM,RAM_T2P_BRAM,9284,23042,8
ok,8906,3754,test:dot-product-3-3-9-1-1,12,20,4,8906,48,RAM_T2P_BRAM,RAM_T2P_BRAM,8906,5796,4
ok,10313,14761,test:dot-product-4-4-9-0-1,12,24,5,10313,96,RAM_1P_BRAM,RAM_T2P_BRAM,10313,21057,5
ok,38937,3501,test:dot-product-2-3-1-0-0,2,24,4,38937,10,RAM_1P_BRAM,RAM_1P_BRAM,38937,3611,3
ok,8571,5777,test:dot-product-7-5-9-1-1,12,32,6,8571,96,RAM_T2P_BRAM,RAM_T2P_BRAM,8571,11106,8
ok,12597,5108,test:dot-product-3-1-10-1-0,15,20,2,12597,60,RAM_T2P_BRAM,RAM_1P_BRAM,12597,7783,4
ok,9079,11434,test:dot-product-4-6-10-0-0,15,28,7,9079,180,RAM_1P_BRAM,RAM_1P_BRAM,9079,18787,5
ok,9317,4896,test:dot-product-1-1-10-1-1,15,20,2,9317,60,RAM_T2P_BRAM,RAM_T2P_BRAM,9317,6932,2
ok,9624,5220,test:dot-product-5-2-2-1-0,3,28,3,9624,24,RAM_T2P_BRAM,RAM_1P_BRAM,9624,7935,6
ok,12319,3866,test:dot-product-0-3-8-0-0,10,20,4,12319,40,RAM_1P_BRAM,RAM_1P_BRAM,12319,5280,1
ok,12321,3643,test:dot-product-0-1-9-0-0,12,20,2,12321,48,RAM_1P_BRAM,RAM_1P_BRAM,12321,5566,1
ok,9405,12098,test:dot-product-6-1-15-1-1,25,26,2,9405,200,RAM_T2P_BRAM,RAM_T2P_BRAM,9405,27911,7
ok,12063,10024,test:dot-product-0-6-11-1-1,16,26,7,12063,80,RAM_T2P_BRAM,RAM_T2P_BRAM,12063,14671,1
ok,23579,4355,test:dot-product-3-4-3-0-1,4,22,5,23579,20,RAM_1P_BRAM,RAM_T2P_BRAM,23579,5031,4
ok,69644,2674,test:dot-product-0-5-0-1-0,1,24,6,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,2247,1
ok,15903,9146,test:dot-product-6-5-6-1-0,8,30,6,15903,48,RAM_T2P_BRAM,RAM_1P_BRAM,15903,11708,7
ok,12597,5144,test:dot-product-7-0-10-0-1,15,20,1,12597,60,RAM_1P_BRAM,RAM_T2P_BRAM,12597,8396,8
ok,10274,3659,test:dot-product-1-4-8-0-1,10,22,5,10274,50,RAM_1P_BRAM,RAM_T2P_BRAM,10274,5274,2
ok,9251,6914,test:dot-product-2-1-17-1-1,36,24,2,9251,180,RAM_T2P_BRAM,RAM_T2P_BRAM,9251,13656,3
ok,10535,8565,test:dot-product-1-6-7-0-0,9,26,7,10535,72,RAM_1P_BRAM,RAM_1P_BRAM,10535,11784,2
ok,10309,23345,test:dot-product-0-4-14-1-0,24,22,5,10309,192,RAM_T2P_BRAM,RAM_1P_BRAM,10309,37778,1
ok,8910,6937,test:dot-product-3-2-17-1-1,36,24,3,8910,180,RAM_T2P_BRAM,RAM_T2P_BRAM,8910,14631,4
ok,10275,6143,test:dot-product-1-4-16-0-0,30,22,5,10275,150,RAM_1P_BRAM,RAM_1P_BRAM,10275,11421,2
ok,10274,3127,test:dot-product-0-2-5-1-1,6,24,3,10274,30,RAM_T2P_BRAM,RAM_T2P_BRAM,10274,4010,1
ok,10309,14844,test:dot-product-5-6-9-1-0,12,30,7,10309,144,RAM_T2P_BRAM,RAM_1P_BRAM,10309,23438,6
ok,69644,2771,test:dot-product-6-1-0-1-0,1,26,2,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,2325,7
ok,9169,6510,test:dot-product-5-2-7-1-1,9,28,3,9169,72,RAM_T2P_BRAM,RAM_T2P_BRAM,9169,11579,6
ok,12359,7790,test:dot-product-5-0-10-0-0,15,24,1,12359,120,RAM_1P_BRAM,RAM_1P_BRAM,12359,14240,6
ok,12063,9876,test:dot-product-5-5-11-0-0,16,28,6,12063,80,RAM_1P_BRAM,RAM_1P_BRAM,12063,14526,6
ok,10311,14340,test:dot-product-2-3-13-0-0,20,24,4,10311,160,RAM_1P_BRAM,RAM_1P_BRAM,10311,26789,3
ok,12319,7008,test:dot-product-3-0-16-0-0,30,20,1,12319,120,RAM_1P_BRAM,RAM_1P_BRAM,12319,12569,4
ok,12326,15690,test:dot-product-4-6-11-0-0,16,28,7,12326,96,RAM_1P_BRAM,RAM_1P_BRAM,12326,21958,5
ok,10306,7983,test:dot-product-6-0-5-0-1,6,26,1,10306,48,RAM_1P_BRAM,RAM_T2P_BRAM,10306,12137,7
ok,9452,4669,test:dot-product-3-7-8-1-0,10,20,8,9452,40,RAM_T2P_BRAM,RAM_1P_BRAM,9452,5246,4
ok,21322,3206,test:dot-product-3-1-4-1-1,5,20,2,21322,20,RAM_T2P_BRAM,RAM_T2P_BRAM,21322,3263,4
ok,69644,2654,test:dot-product-2-2-0-1-0,1,28,3,69644,4,RAM_T2P_BRAM,RAM_1P_BRAM,69644,2280,3
ok,12319,7128,test:dot-product-0-3-16-0-1,30,20,4,12319,120,RAM_1P_BRAM,RAM_T2P_BRAM,12319,12498,1
ok,9252,6877,test:dot-product-5-3-17-0-0,36,24,4,9252,180,RAM_1P_BRAM,RAM_1P_BRAM,9252,13846,6
ok,23579,4269,test:dot-product-0-4-3-1-1,4,22,5,23579,20,RAM_T2P_BRAM,RAM_T2P_BRAM,23579,4910,1
ok,23579,4251,test:dot-product-0-4-3-0-0,4,22,5,23579,20,RAM_1P_BRAM,RAM_1P_BRAM,23579,4979,1
ok,15903,6369,test:dot-product-6-7-6-0-0,8,26,8,15903,40,RAM_1P_BRAM,RAM_1P_BRAM,15903,8458,7
ok,23583,6007,test:dot-product-4-6-3-0-1,4,28,7,23583,24,RAM_1P_BRAM,RAM_T2P_BRAM,23583,7111,5
ok,9283,14469,test:dot-product-5-3-13-1-0,20,24,4,9283,160,RAM_T2P_BRAM,RAM_1P_BRAM,9283,28735,6
ok,30058,3118,test:dot-product-7-7-2-0-0,3,20,8,30058,12,RAM_1P_BRAM,RAM_1P_BRAM,30058,2758,8
ok,15903,6276,test:dot-product-4-7-6-1-0,8,22,8,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8178,5
ok,12619,8891,test:dot-product-5-7-10-0-1,15,32,8,12619,120,RAM_1P_BRAM,RAM_T2P_BRAM,12619,15887,6
ok,12322,3106,test:dot-product-2-0-5-1-0,6,24,1,12322,30,RAM_T2P_BRAM,RAM_1P_BRAM,12322,3889,3
ok,10144,43597,test:dot-product-4-6-14-1-0,24,28,7,10144,288,RAM_T2P_BRAM,RAM_1P_BRAM,10144,70381,5
ok,12066,15098,test:dot-product-5-4-11-1-1,16,26,5,12066,96,RAM_T2P_BRAM,RAM_T2P_BRAM,12066,21449,6
ok,10271,6551,test:dot-product-1-0-17-1-1,36,20,1,10271,136,RAM_T2P_BRAM,RAM_T2P_BRAM,10271,12741,2
ok,12590,6260,test:dot-product-7-7-10-1-1,15,36,8,12590,60,RAM_T2P_BRAM,RAM_T2P_BRAM,12590,7993,8
ok,9624,9260,test:dot-product-7-6-5-1-1,6,34,7,9624,48,RAM_T2P_BRAM,RAM_T2P_BRAM,9624,14953,8
ok,9362,6516,test:dot-product-7-3-12-1-0,18,28,4,9362,72,RAM_T2P_BRAM,RAM_1P_BRAM,9362,8504,8
ok,69644,2686,test:dot-product-2-1-0-0-0,1,24,2,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,2324,3
ok,9250,5378,test:dot-product-1-2-14-1-1,24,24,3,9250,120,RAM_T2P_BRAM,RAM_T2P_BRAM,9250,10031,2
ok,69644,2751,test:dot-product-5-1-0-0-1,1,24,2,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2325,6
ok,10271,4621,test:dot-product-3-1-13-1-0,20,20,2,10271,80,RAM_T2P_BRAM,RAM_1P_BRAM,10271,8267,4
ok,10307,24263,test:dot-product-6-0-14-0-1,24,26,1,10307,192,RAM_1P_BRAM,RAM_T2P_BRAM,10307,37715,7
ok,9397,14631,test:dot-product-6-6-12-0-0,18,32,7,9397,144,RAM_1P_BRAM,RAM_1P_BRAM,9397,22619,7
ok,15499,4493,test:dot-product-7-1-7-1-1,9,28,2,15499,36,RAM_T2P_BRAM,RAM_T2P_BRAM,15499,5532,8
ok,9078,11611,test:dot-product-4-2-15-1-1,25,26,3,9078,300,RAM_T2P_BRAM,RAM_T2P_BRAM,9078,32374,5
ok,9487,10115,test:dot-product-3-6-8-1-0,10,26,7,9487,80,RAM_T2P_BRAM,RAM_1P_BRAM,9487,18715,4
ok,10309,25387,test:dot-product-4-4-14-0-0,24,24,5,10309,192,RAM_1P_BRAM,RAM_1P_BRAM,10309,39141,5
ok,12326,15332,test:dot-product-2-6-11-0-1,16,30,7,12326,96,RAM_1P_BRAM,RAM_T2P_BRAM,12326,22053,3
ok,23578,4642,test:dot-product-2-7-3-0-1,4,24,8,23578,20,RAM_1P_BRAM,RAM_T2P_BRAM,23578,5262,3
ok,10989,5574,test:dot-product-2-4-2-0-0,3,26,5,10989,36,RAM_1P_BRAM,RAM_1P_BRAM,10989,7895,3
ok,9251,6952,test:dot-product-2-3-17-1-0,36,24,4,9251,180,RAM_T2P_BRAM,RAM_1P_BRAM,9251,13721,3
ok,9625,5592,test:dot-product-4-1-2-1-1,3,22,2,9625,24,RAM_T2P_BRAM,RAM_T2P_BRAM,9625,9233,5
ok,9247,4359,test:dot-product-7-3-9-1-0,12,28,4,9247,48,RAM_T2P_BRAM,RAM_1P_BRAM,9247,6000,8
ok,9488,9222,test:dot-product-5-4-8-0-1,10,26,5,9488,120,RAM_1P_BRAM,RAM_T2P_BRAM,9488,18491,6
ok,9078,12739,test:dot-product-4-5-15-0-0,25,26,6,9078,300,RAM_1P_BRAM,RAM_1P_BRAM,9078,32225,5
ok,9367,6392,test:dot-product-5-3-12-1-0,18,24,4,9367,144,RAM_T2P_BRAM,RAM_1P_BRAM,9367,14514,6
ok,8910,5534,test:dot-product-5-7-14-0-1,24,32,8,8910,120,RAM_1P_BRAM,RAM_T2P_BRAM,8910,10471,6
ok,69644,2446,test:dot-product-7-3-0-0-1,1,20,4,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,1962,8
ok,9487,8924,test:dot-product-5-3-8-0-0,10,24,4,9487,80,RAM_1P_BRAM,RAM_1P_BRAM,9487,18373,6
ok,21326,3287,test:dot-product-3-4-4-0-0,5,22,5,21326,25,RAM_1P_BRAM,RAM_1P_BRAM,21326,3670,4
ok,9593,4098,test:dot-product-3-2-5-1-1,6,24,3,9593,48,RAM_T2P_BRAM,RAM_T2P_BRAM,9593,6854,4
ok,12359,11270,test:dot-product-0-4-12-0-0,18,22,5,12359,144,RAM_1P_BRAM,RAM_1P_BRAM,12359,19477,1
ok,12048,3938,test:dot-product-1-0-11-0-1,16,20,1,12048,56,RAM_1P_BRAM,RAM_T2P_BRAM,12048,6270,2
ok,38924,2375,test:dot-product-0-0-1-0-1,2,20,1,38924,8,RAM_1P_BRAM,RAM_T2P_BRAM,38924,2303,1
ok,10274,6134,test:dot-product-5-0-16-1-1,30,24,1,10274,150,RAM_T2P_BRAM,RAM_T2P_BRAM,10274,11136,6
ok,12321,3413,test:dot-product-0-0-9-0-0,12,20,1,12321,28,RAM_1P_BRAM,RAM_1P_BRAM,12321,3986,1
ok,30058,2806,test:dot-product-3-3-2-0-0,3,20,4,30058,12,RAM_1P_BRAM,RAM_1P_BRAM,30058,2787,4
ok,9457,5069,test:dot-product-4-3-8-0-0,10,22,4,9457,80,RAM_1P_BRAM,RAM_1P_BRAM,9457,9408,5
ok,9625,8722,test:dot-product-1-6-7-1-1,9,26,7,9625,72,RAM_T2P_BRAM,RAM_T2P_BRAM,9625,11851,2
ok,23564,2588,test:dot-product-1-1-3-1-1,4,20,2,23564,16,RAM_T2P_BRAM,RAM_T2P_BRAM,23564,2935,2
ok,12066,15698,test:dot-product-4-6-11-1-1,16,28,7,12066,96,RAM_T2P_BRAM,RAM_T2P_BRAM,12066,21449,5
ok,12319,4432,test:dot-product-7-0-8-0-0,10,20,1,12319,40,RAM_1P_BRAM,RAM_1P_BRAM,12319,5415,8
ok,10276,4014,test:dot-product-5-3-5-0-0,6,24,4,10276,48,RAM_1P_BRAM,RAM_1P_BRAM,10276,6399,6
ok,15506,4330,test:dot-product-7-2-7-1-0,9,32,3,15506,45,RAM_T2P_BRAM,RAM_1P_BRAM,15506,5078,8
ok,30091,5800,test:dot-product-6-7-2-1-1,3,34,8,30091,24,RAM_T2P_BRAM,RAM_T2P_BRAM,30091,6911,7
ok,10271,6515,test:dot-product-0-1-17-1-1,36,20,2,10271,136,RAM_T2P_BRAM,RAM_T2P_BRAM,10271,12690,1
ok,15531,7177,test:dot-product-5-7-7-1-1,9,32,8,15531,72,RAM_T2P_BRAM,RAM_T2P_BRAM,15531,11168,6
ok,9172,11718,test:dot-product-6-4-7-1-1,9,28,5,9172,108,RAM_T2P_BRAM,RAM_T2P_BRAM,9172,16420,7
ok,38939,4199,test:dot-product-2-4-1-0-0,2,26,5,38939,12,RAM_1P_BRAM,RAM_1P_BRAM,38939,4616,3
ok,8907,6606,test:dot-product-3-7-12-1-0,18,20,8,8907,72,RAM_T2P_BRAM,RAM_1P_BRAM,8907,8061,4
ok,15503,4088,test:dot-product-7-0-7-1-0,9,28,1,15503,36,RAM_T2P_BRAM,RAM_1P_BRAM,15503,4775,8
ok,10306,8301,test:dot-product-4-4-5-0-1,6,24,5,10306,48,RAM_1P_BRAM,RAM_T2P_BRAM,10306,13654,5
ok,69644,3057,test:dot-product-4-5-0-0-0,1,26,6,69644,4,RAM_1P_BRAM,RAM_1P_BRAM,69644,2576,5
ok,12326,9439,test:dot-product-7-2-11-1-0,16,32,3,12326,80,RAM_T2P_BRAM,RAM_1P_BRAM,12326,14719,8
ok,10309,14844,test:dot-product-6-5-9-0-1,12,30,6,10309,144,RAM_1P_BRAM,RAM_T2P_BRAM,10309,23438,7
ok,15903,6935,test:dot-product-6-6-6-0-1,8,32,7,15903,40,RAM_1P_BRAM,RAM_T2P_BRAM,15903,8659,7
ok,15499,4575,test:dot-product-1-7-7-1-1,9,28,8,15499,36,RAM_T2P_BRAM,RAM_T2P_BRAM,15499,4992,2
ok,8909,4026,test:dot-product-5-3-9-0-1,12,24,4,8909,60,RAM_1P_BRAM,RAM_T2P_BRAM,8909,6180,6
ok,10310,13403,test:dot-product-4-3-9-0-1,12,22,4,10310,96,RAM_1P_BRAM,RAM_T2P_BRAM,10310,20459,5
ok,10308,24158,test:dot-product-6-0-14-1-1,24,26,1,10308,192,RAM_T2P_BRAM,RAM_T2P_BRAM,10308,38803,7
ok,15903,5899,test:dot-product-0-2-6-1-0,8,24,3,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8234,1
ok,12319,3201,test:dot-product-0-0-7-0-0,9,20,1,12319,28,RAM_1P_BRAM,RAM_1P_BRAM,12319,4025,1
ok,38937,3284,test:dot-product-5-0-1-1-0,2,24,1,38937,10,RAM_T2P_BRAM,RAM_1P_BRAM,38937,3386,6
ok,23583,5920,test:dot-product-5-6-3-0-1,4,30,7,23583,24,RAM_1P_BRAM,RAM_T2P_BRAM,23583,7111,6
ok,9452,3887,test:dot-product-3-1-8-0-1,10,20,2,9452,40,RAM_1P_BRAM,RAM_T2P_BRAM,9452,5108,4
ok,12619,8312,test:dot-product-5-3-10-0-1,15,24,4,12619,120,RAM_1P_BRAM,RAM_T2P_BRAM,12619,15919,6
ok,23579,4253,test:dot-product-3-5-3-1-0,4,24,6,23579,20,RAM_T2P_BRAM,RAM_1P_BRAM,23579,5031,4
ok,9487,9044,test:dot-product-5-5-8-0-1,10,28,6,9487,80,RAM_1P_BRAM,RAM_T2P_BRAM,9487,18138,6
ok,21323,3250,test:dot-product-3-1-4-1-0,5,20,2,21323,20,RAM_T2P_BRAM,RAM_1P_BRAM,21323,3464,4
ok,10306,8495,test:dot-product-2-6-5-0-0,6,30,7,10306,72,RAM_1P_BRAM,RAM_1P_BRAM,10306,13919,3
ok,10390,10012,test:dot-product-0-2-15-1-0,25,24,3,10390,200,RAM_T2P_BRAM,RAM_1P_BRAM,10390,22487,1
ok,21355,6075,test:dot-product-7-2-4-0-0,5,24,3,21355,40,RAM_1P_BRAM,RAM_1P_BRAM,21355,8364,8
ok,15903,6024,test:dot-product-2-3-6-1-0,8,24,4,15903,40,RAM_T2P_BRAM,RAM_1P_BRAM,15903,8226,3
ok,9593,4240,test:dot-product-7-2-5-1-0,6,32,3,9593,48,RAM_T2P_BRAM,RAM_1P_BRAM,9593,6623,8
ok,12326,14657,test:dot-product-5-2-11-0-0,16,28,3,12326,80,RAM_1P_BRAM,RAM_1P_BRAM,12326,22002,6
ok,12347,11150,test:dot-product-0-5-15-0-0,25,24,6,12347,200,RAM_1P_BRAM,RAM_1P_BRAM,12347,20979,1
ok,10863,11421,test:dot-product-7-2-15-1-1,25,32,3,10863,200,RAM_T2P_BRAM,RAM_T2P_BRAM,10863,22568,8
ok,10309,23642,test:dot-product-1-4-14-1-0,24,22,5,10309,192,RAM_T2P_BRAM,RAM_1P_BRAM,10309,39222,2
ok,10306,8260,test:dot-product-5-4-5-1-0,6,26,5,10306,72,RAM_T2P_BRAM,RAM_1P_BRAM,10306,13911,6
ok,10271,5500,test:dot-product-0-0-17-1-1,36,20,1,10271,52,RAM_T2P_BRAM,RAM_T2P_BRAM,10271,6390,1
ok,9592,3171,test:dot-product-1-2-5-1-0,6,24,3,9592,30,RAM_T2P_BRAM,RAM_1P_BRAM,9592,4095,2
ok,9251,3953,test:dot-product-5-1-9-1-1,12,24,2,9251,60,RAM_T2P_BRAM,RAM_T2P_BRAM,9251,6167,6
ok,10271,5108,test:dot-product-0-1-14-1-1,24,20,2,10271,96,RAM_T2P_BRAM,RAM_T2P_BRAM,10271,9432,1
ok,8942,21314,test:dot-product-4-2-17-1-1,36,26,3,8942,432,RAM_T2P_BRAM,RAM_T2P_BRAM,8942,49970,5
ok,10274,3163,test:dot-product-2-1-5-1-0,6,24,2,10274,30,RAM_T2P_BRAM,RAM_1P_BRAM,10274,4081,3
ok,23564,2819,test:dot-product-1-7-3-1-1,4,20,8,23564,16,RAM_T2P_BRAM,RAM_T2P_BRAM,23564,2862,2
ok,10309,14702,test:dot-product-7-6-9-0-0,12,26,7,10309,96,RAM_1P_BRAM,RAM_1P_BRAM,10309,21602,8
ok,10535,7354,test:dot-product-0-4-7-1-1,9,22,5,10535,72,RAM_T2P_BRAM,RAM_T2P_BRAM,10535,10880,1
ok,9284,20326,test:dot-product-6-3-17-1-0,36,26,4,9284,288,RAM_T2P_BRAM,RAM_1P_BRAM,9284,40928,7
ok,15903,6089,test:dot-product-4-0-6-0-1,8,22,1,15903,40,RAM_1P_BRAM,RAM_T2P_BRAM,15903,8315,5
ok,8739,5497,test:dot-product-3-5-14-1-1,24,24,6,8739,120,RAM_T2P_BRAM,RAM_T2P_BRAM,8739,10455,4
ok,9863,3311,test:dot-product-1-1-4-1-1,5,20,2,9863,20,RAM_T2P_BRAM,RAM_T2P_BRAM,9863,3433,2
ok,69644,3077,test:dot-product-4-6-0-0-1,1,28,7,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2576,5
ok,9624,8544,test:dot-product-2-6-5-0-1,6,30,7,9624,72,RAM_1P_BRAM,RAM_T2P_BRAM,9624,14977,3
ok,38937,3296,test:dot-product-1-2-1-0-0,2,24,3,38937,10,RAM_1P_BRAM,RAM_1P_BRAM,38937,3475,2
ok,12357,9339,test:dot-product-0-6-8-0-1,10,26,7,12357,80,RAM_1P_BRAM,RAM_T2P_BRAM,12357,14532,1
ok,12322,5857,test:dot-product-2-0-16-1-0,30,24,1,12322,130,RAM_T2P_BRAM,RAM_1P_BRAM,12322,9465,3
ok,9398,12480,test:dot-product-5-4-12-0-0,18,26,5,9398,216,RAM_1P_BRAM,RAM_1P_BRAM,9398,25704,6
ok,10308,14097,test:dot-product-6-2-8-1-0,10,30,3,10308,120,RAM_T2P_BRAM,RAM_1P_BRAM,10308,23494,7
ok,10271,4627,test:dot-product-1-1-13-1-0,20,20,2,10271,80,RAM_T2P_BRAM,RAM_1P_BRAM,10271,8339,2
ok,8806,13687,test:dot-product-6-6-10-1-1,15,32,7,8806,120,RAM_T2P_BRAM,RAM_T2P_BRAM,8806,15147,7
ok,9284,14178,test:dot-product-2-4-9-1-1,12,26,5,9284,144,RAM_T2P_BRAM,RAM_T2P_BRAM,9284,24152,3
ok,69644,2894,test:dot-product-6-7-0-0-1,1,26,8,69644,4,RAM_1P_BRAM,RAM_T2P_BRAM,69644,2392,7
ok,15903,9344,test:dot-product-4-6-6-1-1,8,28,7,15903,48,RAM_T2P_BRAM,RAM_T2P_BRAM,15903,11676,5
ok,9589,3497,test:dot-product-1-7-5-1-1,6,28,8,9589,24,RAM_T2P_BRAM,RAM_T2P_BRAM,9589,3789,2
ok,10275,6202,test:dot-product-0-4-16-1-0,30,22,5,10275,150,RAM_T2P_BRAM,RAM_1P_BRAM,10275,11255,1
ok,10444,9549,test:dot-product-1-5-10-0-1,15,24,6,10444,120,RAM_1P_BRAM,RAM_T2P_BRAM,10444,18690,2
ok,9318,6159,test:dot-product-5-1-16-1-1,30,24,2,9318,150,RAM_T2P_BRAM,RAM_T2P_BRAM,9318,11835,6
ok,12355,5375,test:dot-product-6-0-2-1-0,3,26,1,12355,24,RAM_T2P_BRAM,RAM_1P_BRAM,12355,6899,7
ok,12063,9805,test:dot-product-4-7-11-1-1,16,30,8,12063,80,RAM_T2P_BRAM,RAM_T2P_BRAM,12063,14648,5
ok,12063,9829,test:dot-product-3-4-11-1-1,16,22,5,12063,80,RAM_T2P_BRAM,RAM_T2P_BRAM,12063,14736,4
ok,9624,8964,test:dot-product-3-6-5-1-1,6,26,7,9624,48,RAM_T2P_BRAM,RAM_T2P_BRAM,9624,14937,4
ok,23583,5822,test:dot-product-4-5-3-1-0,4,26,6,23583,24,RAM_T2P_BRAM,RAM_1P_BRAM,23583,7111,5
ok,10276,4289,test:dot-product-7-2-5-0-0,6,24,3,10276,48,RAM_1P_BRAM,RAM_1P_BRAM,10276,6424,8
ok,23579,4253,test:dot-product-5-3-3-0-1,4,24,4,23579,20,RAM_1P_BRAM,RAM_T2P_BRAM,23579,5031,6
ok,38936,3990,test:dot-product-3-6-1-1-1,2,26,7,38936,10,RAM_T2P_BRAM,RAM_T2P_BRAM,38936,3947,4
ok,8909,3970,test:dot-product-5-5-9-1-0,12,28,6,8909,60,RAM_T2P_BRAM,RAM_1P_BRAM,8909,5987,6
ok,23578,4669,test:dot-product-5-7-3-0-1,4,24,8,23578,20,RAM_1P_BRAM,RAM_T2P_BRAM,23578,5262,6
ok,30091,5632,test:dot-product-6-3-2-0-1,3,26,4,30091,24,RAM_1P_BRAM,RAM_T2P_BRAM,30091,6925,7
ok,9352,11684,test:dot-product-1-6-10-1-1,15,26,7,9352,120,RAM_T2P_BRAM,RAM_T2P_BRAM,9352,16629,2
ok,10271,3237,test:dot-product-3-0-5-1-1,6,20,1,10271,24,RAM_T2P_BRAM,RAM_T2P_BRAM,10271,3918,4
ok,9252,3974,test:dot-product-1-5-9-1-0,12,24,6,9252,60,RAM_T2P_BRAM,RAM_1P_BRAM,9252,6277,2
ok,30060,2947,test:dot-product-3-2-2-0-1,3,24,3,30060,15,RAM_1P_BRAM,RAM_T2P_BRAM,30060,3002,4
ok,10861,12109,test:dot-product-3-6-15-1-1,25,26,7,10861,200,RAM_T2P_BRAM,RAM_T2P_BRAM,10861,23347,4
